0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,time
1.7421493239715085,2.250546324825564,4.473449234511649,2.7578554683241046,1.5305759324047803,2.4782626084759545,1.5748334318167019,4.440044344999942,3.201811052246794,2.041243118358232,1.7707617007232563,2.5192833290047916,2.32570856946673,2.2639672195334106,1.9886289209899357,2.616304928701564,2.7837006947237217,2.2803818721804814,1.7690456922264755,1.8466124434979732,1.9095228597558793,1.7972357476163916,1.966535186690098,1.5237481853262382,2.775269534536851,2.742222093258648,4.558713209355548,2.696387958564494,1.5551942799795502,2.9081972901884576,3.1581431228778722,2.5335885965282503,3.4705469810272254,2.260149340869234,2.2959205865648644,2.0983225761654523,2.594732756398101,4.553381639434994,4.48852838929982,3.773655577660551,2.379033654353702,2.2572802304676833,4.515020145243068,3.4621015734174354,4.6505492163509095,2.129502316814927,2.349270747902297,2.8135898044468073,3.3468946453329744,3.129021193824464,3.7530563960485686,2.1498115899983925,3.0317669065266912,2.307953897552054,2.24059839133299,2.6648593598652823,1.5182078812307083,1.9172614155015844,4.170923192974306,4.760976781195366,2.2027713634493526,1.524017092623357,2.146344553919701,1.9130559710202977,1.8527326241476798,1.567231966841667,2.8297782999925873,1.8360806858732892,2.6342990342422086,2.0267273205142073,1.69046184505986,1.501554521317191,1.5912161032624759,2.233117231248853,3.523847548442668,4.267379881471063,3.9990642565120584,2.484767589257116,2.598208233935649,3.010436033414776,4.367099007053018,1.7690912681149273,4.874316554510149,1.6551799243185963,1.6921167240738055,1.5442316649319348,3.8123484131585097,3.1637069834902345,2.791272818088534,1.8835394732913142,3.084992995147898,3.1486801262965183,4.90495898976708,2.3516307158025493,1.9116237251844415,2.309244165002698,1.8815952891269057,2.176478537254784,1.8701812859664142,1.6944776983166527,1.5375891484771833,1.6173655193788332,1.7418946501207913,8.042093505859373
2.3272192141108103,1.8464753009771366,1.670599388467773,4.269922545498605,4.705505002815328,3.1914394137080384,1.9770994704833424,2.739042120249583,3.231183781100208,3.3395778522902506,2.1011983515999453,4.6329400585030704,2.2942779848580077,1.9720730500225627,2.8048045606337104,3.665841536347438,1.8222977217623455,2.6299328125005474,1.887200657344979,3.0997232383012734,2.7064679855177673,1.7690567968284376,2.0009992628181825,1.9749891497548846,2.1081997758928632,1.5437721697474651,3.5606048299609725,3.12590455408854,2.799726332350043,2.7130022674871888,2.401545892497656,1.681291561633989,2.6343326015344837,2.823773276012255,3.6176162921926593,1.9052754611835978,1.7935025086284737,1.6573653929590673,2.279311453420281,2.2428396328696407,3.3491737175727243,4.390468348254903,2.1414464093466985,4.099032038425575,2.241672200448266,2.55184562544704,2.772756455426191,1.6346124580023291,2.442196266986638,2.23464710625905,2.4844017190787087,2.20161186881833,1.8733707538333555,2.4870000822064453,3.565812771504421,2.3294317175583825,3.0791036174418274,2.3940432245622,2.3536985859778508,1.9425529599042721,1.9600982885659102,1.630160473536591,1.9328175736371513,1.6664235587140899,3.690452665141291,4.160413828646639,3.0235033289741713,3.7165343839722635,3.159340444419316,2.0215193973781234,2.896367922149206,2.1615208413895504,2.4858356259554784,1.7965046233555027,2.6515187029282794,3.8213740132234806,2.6352116941271744,2.0850094535502555,2.9184670590460047,1.6383320061030886,2.1517356083172796,2.2473234686968344,3.1288247886787137,4.4999643330783865,1.8253746919271152,2.5160386997853172,1.9618860812570948,3.0225316341893618,4.49684994091671,2.997818021225627,2.806532574059301,2.9298761156397655,1.7028807180664347,1.5059168532615839,1.9363957562572993,3.7631406558434692,2.919715235716832,3.1960058468301114,3.8746430810423753,2.1272554266687234,2.089807683682792,2.0217858999206992,2.0923205113020633,7.511017089843747
1.964121104358542,1.7904124820420044,2.085649042471466,1.6940832645686357,1.527660654685138,2.039663622167159,1.7561653651097089,1.509167716991332,1.7009392806284338,1.5349909752759334,4.889152648683993,3.1661145802777115,1.5684982239475396,1.771064034015921,2.5768290910927942,1.6360105625303165,2.649611903265528,2.037764456411768,2.1985126322496145,3.387432513529084,4.476938049854122,1.5563733564446927,1.9479636225886108,1.9553822909076624,1.7600929621207515,2.136853157567526,2.9683280607639615,2.0658895670942368,2.807934628075723,4.4193369990054405,1.8642800675237692,1.6532803601523987,1.6651395695277338,1.772418561085609,1.6806524263271756,2.136281945654352,2.790805330109748,2.150389534148337,4.157582649231404,2.0559396978088254,1.6909134409304618,1.7648935566297708,3.7933365465811324,3.4784276335879634,1.9305187802555344,2.7801171933876305,2.8706811961009047,2.524652675731715,3.2370211132992863,1.7360000802837787,2.2054778475084524,2.898080105902782,2.129926495991344,1.6008381113908738,1.9274538371020462,1.6623155294531162,1.7390301485805355,1.8347218723017278,2.7433061479684038,1.7817593205224165,2.017386352557106,2.269929006232661,1.5743390956179317,2.0192085080327296,1.5191566423634553,2.611038626831627,1.818836452617201,1.7235055121287246,1.7692149356032905,1.6200353496566473,3.5342278632789577,1.6820927527156586,2.5703970031826944,2.874561654768653,2.0126940398616333,2.3794045854538703,2.7083365602227203,2.241206235063886,2.030747757126766,3.893262107992444,2.988460230758578,2.3349894774409745,4.3138575800134555,1.6541436379100445,1.577237010149528,2.803655285877052,2.6609468996789722,3.502003481044815,2.306096367264009,3.686524866416146,1.8785346132723248,1.9099009850283295,1.7385944087061491,2.3990712428713548,1.706917997599976,2.0190879998853197,2.5180990056779007,2.0594573396862437,1.9655322146124887,1.9217340537611716,2.0452680320177112,1.6214983873827746,2.6639300968544464,12.025218017578126
2.5944021870386322,2.208657545838222,2.076133606646904,2.4932691177643584,1.5853588776535708,3.2809886121019796,4.944857905589499,2.0167324099941584,1.9146933277822973,2.182723559783422,1.6337120883266487,1.622775294613108,3.6501240342374905,2.9755155630879324,1.774108411133829,1.889836218369572,2.4928723415608656,2.527974515006999,1.8609169884076,4.161161941830706,3.42685803824067,2.410765006972552,2.2137152238753295,3.9346184162654843,3.0993362882056994,2.0688572815293846,2.796239215596014,2.5072395562676824,2.211190580512108,2.3463233631914893,2.656863056220257,3.1050919638367547,3.9439402455610706,2.5851471928944756,2.7815926737783205,1.8795487555359618,2.7322709313315565,2.520483682695233,1.971026149567318,2.6441212594900403,2.045032421011608,1.5144971336579582,3.216789913644628,2.1383276414110592,2.231612786404051,1.5306916668098804,4.202565302697903,1.8730891628368302,2.6839716584036246,2.436439455574342,1.9567938633078164,2.6944688204917973,4.951425321248748,3.2986650680662972,2.7069810547579665,3.3292151626505504,2.4995367618314708,1.8347292898273546,4.007997329825275,3.025194457609824,1.8428318726519342,1.9922109613228434,2.682372158385014,1.7030041900712287,1.8700600491041692,2.5974351650408063,2.263501166055304,1.5015610165877213,1.7580302340544434,2.115746383237118,3.4533055447388863,2.9483065622407434,2.8079283349247595,2.8932844434937035,2.5335994855890354,1.7913244979763776,2.0727666746547335,2.1531072768766624,2.32257662280346,2.3624698785814036,1.7628650744192707,2.1260733612346847,1.7427007722492647,2.2499875646002985,2.0578604501263196,2.177830669570336,1.7421977740825965,1.9945582638480055,1.7779497825341357,1.6366910069375102,1.995298640165963,1.8718526104934177,1.7202592603563,1.7320898425202431,2.0206445498034937,1.5806285876833988,1.9114529471714168,2.37202842594265,2.8485791606424486,1.8138223416469568,1.606995204704001,2.2521813529572507,3.5065747539924907,10.35610595703124
2.08873874669729,2.9351536873466832,3.1168307486135767,2.2816856556208003,1.52857730638006,2.4583375195310855,2.341352524023966,1.8548145846521746,3.475939038853462,1.7467505572534965,2.374373177155935,2.5774306049206457,1.8756398596630313,2.341837612959227,2.5707438170475427,2.206851367746591,3.109687044875731,1.6436697100793982,3.3890293440798986,1.988737559177695,2.5744443069003866,2.472367752077515,2.7247370541429734,2.3104722577907366,4.201024366675494,2.9665314573700625,2.4420130578439294,2.105837623004911,1.9125474820755322,4.492789942604206,1.6679390241829848,2.74854638451052,1.9288623449073126,2.668354304681142,2.67365041713191,4.0612102501938505,3.482183678727394,4.365508722330166,2.7614996860075944,2.3241305482328496,2.474270812186955,1.8540105566936962,4.341310416212673,2.9627440336992974,3.225421310741298,2.397028215744315,2.4049765777537857,1.7532545906273458,2.58470658006362,2.824249522045265,3.1096287400425227,2.135252166228147,2.066271649275991,3.991152778450973,4.120971780507355,2.075540983537235,1.966751586967029,2.256862736394993,2.9250689147875697,1.5680861031800655,2.3793930012733804,1.527498895761312,2.7169209783281945,4.08543279808091,2.570284128445281,2.8057258080779226,2.505097602303039,2.7427915703613346,3.4825722879618346,4.170740549060529,3.503986626759428,2.6142061585162826,1.5055930267567033,2.4115625052401835,2.310223045509096,4.2943017741656035,2.07689950642057,3.3829136475600583,2.782128902804808,2.4814355269073074,2.0228151073575686,1.596068280563862,1.6758666158972826,1.7410678939289566,2.3195663444335053,2.8080304536314573,2.410716239436489,1.8626659792912794,1.5842920898191106,1.5665783640862512,2.74160163754903,1.7777767133494264,1.621051457259087,1.670137996544186,4.537834651477557,1.9277403951116245,2.625963272675647,2.4810211690996007,3.8720485746263944,4.874452069685456,3.174485045118329,2.1002646148194386,2.2007689565292488,9.331873046874996
1.5741560279288394,1.9886509091772413,2.653879992449616,2.5043082093078493,2.006296701728669,1.7593309584059242,1.6966491713354352,2.7503491275762997,2.2129585436481536,2.5578241865102056,1.6986458106866733,1.9880347903087154,4.6631593151009865,1.6646681640932242,2.4770293309551032,2.014103526356109,3.7703281051582302,2.5997145558120116,2.8095256144475584,2.915032269123647,2.1892513115930177,2.362995671412889,3.691942363545635,4.140149626510942,3.2020410515199496,3.437906795251018,2.587481090004867,2.0089268208784157,1.8904681385955269,3.609523703806269,4.5048576377096845,1.9036777774604825,3.388053712563826,3.303404548119508,3.586737076402032,3.8470765820388513,2.769462108421919,2.337891805642431,2.52086650707077,2.456906477069637,2.6194249061945083,2.599787136906264,2.2057750797554077,3.7268388298386066,2.236549080627838,2.4985685548700705,1.8956557134973098,1.8274322885623737,1.5437078581099812,1.5075197666774927,2.1103472427288983,1.6393190308487202,1.7279225196348518,4.572431419409521,3.4557996711991987,2.5747075253902354,2.3913918805124315,3.0801976504092354,2.2391190985929703,2.4790069955441427,2.2213700594203902,3.744187696983833,3.181309618763032,1.8733316446915516,2.3224273322782873,2.7882136068811336,1.8982436458617193,3.2038829626315777,3.2152311289384707,2.2982834515907116,2.4259231780476216,1.7726422823221823,3.0370975603438928,2.7476791838106487,2.095783853202564,2.9238083350052517,3.8341276542950538,2.3273906060881626,1.8038492338454766,2.6347431359068363,4.530087068890017,2.5034696826312826,1.7762623889923264,2.5129357539891046,1.7843568594793553,2.112683759205036,1.800190331977992,2.24862268912075,2.167865128767776,1.9962586537760183,1.9670349304267052,1.6117769324106446,2.9756459303468943,3.401293952208823,2.306129663799328,1.659927493215926,1.5432245679404164,2.322660573147546,1.7179128606504745,1.87051441407561,1.7900292073320918,4.848475949352078,3.3535148568366977,8.345572753906247
2.4048282295907204,1.769349555321895,2.3851492594543466,3.9930621873876637,1.7773283232509622,3.757427843400273,4.436377409057808,3.3266279783155626,2.3167160318434514,2.6063125638404085,3.8950331769323556,2.2974276916898186,1.578226724722759,1.7239573850538206,1.9435761560238274,3.025234877484942,3.3736237097254684,3.056581510772033,1.642251449748164,3.089896633149039,3.9684624684402316,1.6623231825796603,1.6350107232819333,4.737332930636743,3.853514387603805,3.320707344865409,2.817597198036073,2.5541648641123387,1.8510569031760324,2.717234689927059,1.8518536584441752,2.360800416578212,2.295672256710604,2.262733138546441,2.1760326984512517,2.3032440615760787,2.2010710257511006,2.575807781441889,2.782382285248491,4.799842439823739,3.8473874401640837,2.324475626435037,2.4957302834841677,1.6931686334880316,1.7651399021440548,2.741614215364039,4.714865567878402,2.0352853963433963,3.22170205235891,2.2007784615697634,2.159836919738674,2.5859249846756542,2.5074583793337775,3.0493648379778673,2.0691339907304633,4.181950036228601,2.656594732283392,4.070816655670867,3.090936843433899,2.4568937388854195,3.444938989377042,3.115783733974674,2.541576150833602,4.366434235024576,3.0594542521776704,2.9513786949025835,1.7725854867110216,4.989243557635989,3.0374830972239457,3.41479145916794,3.733768083490776,3.675582523583928,3.8312946571168522,2.486635716631384,4.5193070770922725,3.4145259414527627,1.5753215682506159,2.494148959682612,2.2783853154443525,2.4854468537305467,4.231386923871613,4.942668256348367,3.6089545935076393,3.91355152719189,3.01195002492062,2.0326703552332988,3.5690442729872753,2.4336880807750902,3.4870578746812924,4.676858554619072,1.6072213946418357,2.176830725407173,1.9996206610365341,3.1455509333628227,2.9169127057843114,2.8248946689221444,2.590324832336275,2.3083332123841895,2.242285175588415,1.986485868398178,1.9148966969738237,2.1245534164851927,1.6338404939190356,4.8556037597656285
1.5635648095052204,2.0598057585031624,3.291722712876687,2.9829093029776788,2.197967830960493,1.637973546766556,1.6469453795549107,1.7702202464422578,1.8206182418921744,1.847344359948686,1.5952514340141868,1.516452582320804,1.730014051266219,3.7693555206792104,2.313062361731243,1.5484166925177858,2.0249854622471037,3.22562105743155,2.24052431151993,2.122831161837213,1.5151444713274262,2.4807851072289546,1.7749276152287883,3.3237369662194296,1.9168278737301745,3.11338906580176,2.9920875128124123,2.2670997255053207,2.4795797800626986,2.2389695256330637,1.8798628117175045,2.0413310598236554,2.711568254190418,1.7987690551465005,2.3662249907968103,1.8191223975136022,2.1404504996548477,1.7814446739945886,1.8367036125720855,2.3079591110463724,2.2567205455070543,1.6033305512453158,1.5765432623105773,1.8336121908585308,2.3474593232960723,2.8091886661607726,3.4674197531553665,3.095085982184028,2.0922227430061775,1.9165465096323966,1.7415075626772305,1.8337156744167142,1.6018889599748896,2.435362865860057,2.4924254239062624,1.9436590541260854,1.9644802263668963,2.9191956746189516,3.6066742356787684,2.2215948724577514,2.3000794581313175,3.5421798129661863,1.9760893719305028,3.1231122395798017,4.378114363944245,4.375341306539229,4.37289462951713,2.860263151187085,4.646562539949256,3.047026770833899,2.2087329437025014,1.9586417946620336,1.5581279619441248,2.952888688945776,2.9436728505432574,2.8469787266442417,1.8783229150580905,3.889811242234201,3.9729426248824575,1.8329811156972222,2.551985863676242,1.7695496626693474,3.0460697522476177,4.051838976887786,2.483411204195143,4.65102062664945,2.2312640284013594,1.6079599967645184,2.8377909576758,4.567043044385311,1.5097685602416502,3.0995710141313126,2.8294936552357113,3.1963536322410664,3.957117856792515,2.939762207131431,2.520168415302696,2.110575351189094,2.003294738786061,2.319862281971772,1.8396115194250755,1.9102610652222496,1.872235434568885,7.6248120117187455
1.73079727400732,1.532724779355939,2.5611567963896955,3.1906759231704407,2.446366033013239,2.4771877617884828,1.9894930868963048,2.7798364019125783,2.9351062785525484,2.2696612668593357,2.8551908677036186,1.6720129084622328,3.3168087083504125,4.4699410945421985,1.8627548962917322,1.68393349183905,1.8638266911309018,2.680593040379194,1.6335898353947043,2.455648383736066,1.7025882863568174,2.1856741295829547,3.7352788134013726,2.1960804506445184,1.6576421253164737,2.01376362637398,2.1873897457178417,2.69431717716408,2.7288884387911416,1.5705898189005605,1.848106970084904,1.6239570277813342,1.5861241048818238,2.24425196698357,3.507830595068789,2.6421637204915074,3.100378842469883,2.8207867039450316,2.108094390195865,1.7366025698299539,2.3536785081274623,3.6077009597928678,2.2820232561782308,2.200699744034417,2.141192435748649,1.8093515582290975,2.636616673267049,2.3280815847755467,2.6393504282157614,2.7645663060933265,2.454215056762817,1.9202908019435083,3.423460963067427,1.781235435913642,1.9466550278007257,1.710609996731277,1.7147459799339853,1.5159055860394217,1.6560742999598308,4.834981222486118,2.6990441412957944,3.361316555853063,2.68801629914191,3.3876040166378374,1.5437206997424269,4.0176732842489775,3.8006416482104757,1.826355780637932,2.0691205200560647,2.7084992094410705,2.616867415753577,1.6626795816483337,2.6567334113452907,4.391104353120004,2.089311387435139,2.018496480771613,2.2012065011809594,2.6788397095771765,1.5745194501110864,1.8904563675777004,2.4003566627721065,1.8279748112559089,3.2433751887603632,1.7820561796269752,1.6209321190448622,1.8718571126326358,2.0193734936247947,1.603359922589904,1.824018268061489,1.8666061359946728,2.0128406585936003,2.0532514148265615,2.467475534952717,2.81900924457627,1.7354052151062969,1.7064177889310068,1.7818677575449369,1.605481429579111,1.562871998262193,1.7182627056958906,2.925080489602339,1.8613420023367082,2.3005567433441314,13.049418212890629
2.3605490319643394,2.9363397916255902,2.0275211280245142,2.120626013472751,3.34586559389179,2.478140912546743,2.4321527421851927,2.037671924193697,1.583724124569906,2.140767780855941,1.9316164147453203,1.9733286178018787,1.6666505507214393,3.6350451175695455,2.911410205432935,1.9992991916250153,2.7497305956530393,3.690775964995767,1.8044908352855282,1.9359092703140457,2.153406929079515,2.2775180508310924,3.870719653416653,1.7794104046161663,3.4716475676376506,4.216300599789915,2.28361622279114,2.4189725591055633,3.5565513778587063,3.581005176963753,2.016420047117654,2.3736348203857127,4.67874953135874,3.5685987130854633,4.471603337385872,3.7070790369303843,3.076758104929755,2.280721415746102,2.8035815872680696,2.239008943704424,1.9050498779455174,1.8542815666763115,3.593703664352492,2.3505414666386537,3.0954739414427035,2.189033716829739,1.7663905815194154,3.0726868248083945,3.729088551425109,2.3516846574252104,2.2814087272271153,2.0515575784865074,4.42693297816422,2.0213066208047636,2.755290911980191,2.4542336545127825,2.4726506437256117,2.752904263403125,2.818208180745602,3.1057141867190916,2.5548253874967592,1.9635444141996259,3.7752927954809055,2.4908579807333555,2.75785297641505,3.8921166387115496,3.0354133378729093,2.4385876759875145,2.696324245503399,4.077720927687348,1.6657653287873981,4.377821211037394,4.28432017574398,4.640548116569969,4.275356897502498,4.259337281677997,1.8123446468847708,2.2773977306579085,1.5376179763728344,1.9773707034785792,2.1545222009523317,1.55007715613237,1.9440259599209608,1.544466083230646,3.2816220770211078,1.9958035869193347,1.6528445154885758,1.6278778088345007,3.2084025069917947,3.455212044898924,2.457386637624566,2.58135590520839,2.486065885342698,2.7721878926480144,2.540565227681637,2.325057353903284,2.578919592657117,2.3623725439124845,1.9599826702930463,1.7885034962652928,1.9069166024374395,2.0280311554339683,2.012269169154221,8.042075927734373
